"area_name","section_id","section_name","loc_from","loc_to","lane","length","score_rank","defects_reason","n_deficits","naasra_85","surf_thick","surf_layer_no","surf_material","surf_function","surf_width","rut_lwpmean_85","rut_rwpmean_85","onrc","pave_type","road_use","no_of_bus_routes","no_of_lanes","urban_rural","nzta_hierarchy","adt","heavy_perc","onf_street_category","fwd_d0_85","fwd_sci_85","onf_movement_rank","onf_freight","surf_class","area_m2","pct_poth","pct_flush","pct_allig","pct_lt_crax","pct_shove","pct_rut","pct_scabb","maint_pa_qty","maint_pa_pctlast","maint_su_qty","maint_su_pctlast","onrc_weight","is_roundabout","is_rehab_route","pave_use","road_class","next_surf","maint_su_count","maint_pa_count","msd_remlife_lwp","msd_remlife_rwp","struc_deficit","can_treat","authority","surf_life_expected","surf_date","pave_date","cond_survey_date","roughsegment_date","hsd_date"
"TAVERNERS ROAD_3800_id_583",583,"TAVERNERS ROAD",3800,5225,"all","1425",2.554278416,"naasra = 57.3 | Edge Break = 42.7 |",2,123.15,10,1,"1CHIP","R",4.2,7.3,3,"Low Volume","T","NoData",0,2,"R","LOCAL",101,20,"Rural Roads",-1,-1,"M5","F8","seal",5985,0.228937729,0,3.846153846,0,0,0,0.915750916,0,0,0,0,20,FALSE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Ashburton DC",12,"2001-07-22","1956-07-07","2023-10-07","2023-05-28","2019-09-08"
"DARROCHS RD_02714",1147,"DARROCHS RD",2714,2745,"All","31",50,"none",0,78,12,1,"2CHIP3","1",6,3,3,"Low Volume","T","NoData",0,2,"R","LOCAL",30,10,"Rural Roads",390,130,"M5","F8","seal",186,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Hurunui DC",12,"2021-11-27","2021-11-27","2022-11-27","2022-09-15","2023-11-27"
"VIRTUE AVE NORTH_0_id_970",970,"VIRTUE AVE NORTH",0,352,"all","352",62.8372234,"none",0,136.5,7,2,"2CHIP","R",5.7,10.35,3.35,"Access","T","NoData",0,2,"U","COLLECTOR",744,4.27,"Local Streets",1539.78,592.96,"M4","F7","seal",2006.4,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,TRUE,2,"unknown","seal",-1,-1,43.84,-1,2.12746540081567,TRUE,"Timaru DC",12,"2020-08-05","1988-07-25","2021-07-11","2021-09-22","2021-09-22"
"PLOVER PLACE_81_id_468",468,"PLOVER PLACE",81,101,"All","20",16.67129758,"Scabbing/Delamination = 57 | Sealed_Crack/Joint = 43 |",2,100,25,1,"AC","R",11.8,3,2,"Low Volume","T","Unknown",0,2,"U","LOW VOLUME",90,3.93,"Local Streets",-1,-1,"M5","F8","ac",236,0,0,0,25,0,0,0,0,0,0,0,20,FALSE,FALSE,1,"5","seal",-1,-1,-1,-1,-1,FALSE,"Tauranga CC",8,"2020-11-23","2020-11-19","2023-06-12","2023-08-20","2023-08-20"
"BLENHEIM RD 4 NORTH_2151_id_293",293,"BLENHEIM RD 4 NORTH",2151,2241,"all","90",42.75055956,"none",0,73.85,50,1,"AC","R",8,3,7,"Regional","T","NoData",0,2,"U","MAJOR ARTERIAL",19187,4.2,"Urban Connectors",527.3,-1,"M2","F3","ac",720,0.0347222222222222,0,0,0,0,0,0,0,0,0,0,100,TRUE,TRUE,6,"1B","ac",0,0,-1,-1,-1,TRUE,"Christchurch CC",8,"2020-12-07","1959-07-04","2023-10-07","2023-06-01","2010-08-20"
"WHITEMANS VALLEY ROAD_05595",71,"WHITEMANS VALLEY ROAD",5595,6053,"All","458",50,"none",0,132,11,2,"2CHIP3","R",8,3,3,"Secondary Collector","T","NoData",0,1,"R","NoData",600,8,"Rural Roads",330,110,"NoData","NoData","seal",3664,0,0,0,0,0,0,0,0,0,0,0,48,FALSE,TRUE,3,"NoData","seal",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",12,"2023-03-16","2021-07-03","2023-11-27","2023-11-27","2023-11-27"
"SUNNYBROOKE CLOSE_14_id_452",452,"SUNNYBROOKE CLOSE",14,136,"All","122",53.93164768,"Construction_Joint = 82.2 | rwpMeanRut = 17.8 |",2,80,25,1,"AC","2",7.7,2.35,4,"Low Volume","T","Unknown",0,2,"U","LOW VOLUME",140,3.93,"Local Streets",-1,-1,"M5","F8","ac",939.4,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,FALSE,2,"5","seal",-1,-1,-1,-1,-1,TRUE,"Tauranga CC",8,"2008-05-02","2008-05-02","2023-06-12","2023-08-20","2023-08-20"
"AROWHENUA ROAD_3500_id_30",30,"AROWHENUA ROAD",3500,3900,"all","400",62.8372234,"none",0,45.15,7,1,"2CHIP","2",8,12,4,"Primary Collector","T","NoData",0,2,"R","PRINCIPAL",700,17.32,"NoData",731.38,212.46,"NoData","NoData","seal",3200,0,0,0,0,0,0,0,0,0,0,0,50,FALSE,TRUE,2,"NoData","seal",-1,-1,9.97,-1,3.26864303178484,TRUE,"Timaru DC",12,"2021-07-07","1965-07-18","2021-06-19","2023-06-30","2023-06-30"
"WARD STREET_00023",407,"WARD STREET",23,131,"All","108",50,"none",0,174,11,3,"2CHIP3","R",12.3,4,3.7,"Primary Collector","T","NoData",0,2,"U","NoData",6333,7,"Activity Streets",690,199,"NoData","NoData","seal",1328,0,0,0,0,0,0,0,0,0,0,0,50,FALSE,TRUE,5,"NoData","seal",0,1,-1,-1,-1,TRUE,"Upper Hutt CC",12,"2001-02-07","1966-11-27","2023-11-27","2023-11-27","2016-01-03"
"RAILWAY TCE_00000",1499,"RAILWAY TCE",0,178,"All","178",50,"none",0,213,8,2,"2CHIP4","1",9.7,8,5,"Low Volume","T","NoData",0,2,"U","LOCAL",50,6,"Local Streets",390,130,"M5","F8","seal",1728,0.025706941,0,0,0.7025,0,0,0.771208226,0,0,0,0,20,FALSE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Hurunui DC",12,"2016-11-26","1979-11-27","2022-11-27","2022-08-13","2023-11-27"
"WHITEMANS ROAD_00017",31,"WHITEMANS ROAD",17,254,"All","237",50,"none",0,123,50,2,"AC","R",12.8,3,3,"Primary Collector","T","NoData",0,2,"U","NoData",7660,5.9,"Activity Streets",594,198,"NoData","NoData","ac",3040,0,0,0,0,0,0,0,0,0,0,0,50,FALSE,TRUE,5,"NoData","ac",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",8,"2018-01-02","2017-11-26","2023-11-27","2023-11-27","2013-10-21"
"COPLEY ROAD_2280_id_5020",5020,"COPLEY ROAD",2280,2382,"all","102",13.28224777,"naasra = 100 |",1,52.8,11,1,"2CHIP","2",5.8,5,3.65,"Low Volume","T","NoData",0,2,"R","LOCAL",25,13,"Rural Roads",-1,-1,"M5","F8","seal",591.6,0,0,0,0,0,0,0.344827586,0,0,0,0,20,FALSE,FALSE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Ashburton DC",12,"2017-08-31","1956-07-07","2023-10-07","2023-05-28","2010-08-20"
"HACKTHORNE ROAD_10933_id_247",247,"HACKTHORNE ROAD",10933,11097,"all","164",47.6532567,"none",0,75,11,1,"B/S","R",7,6,3.15,"Low Volume","T","NoData",0,2,"R","LOCAL",68,18,"Rural Roads",-1,-1,"M5","F8","seal",1148,0,2,0,0,0,0,0.285714286,0,0,0,0,20,FALSE,FALSE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Ashburton DC",12,"2010-05-21","1956-07-07","2023-10-07","2022-05-21","2019-09-08"
"LUCERNE PLACE_17_id_963",963,"LUCERNE PLACE",17,168,"All","151",82.27285357,"Construction_Joint = 62.7 | Sealed_Crack/Joint = 34 |",2,100.2,30,1,"AC","2",7.6,2,2.45,"Low Volume","T","Unknown",0,2,"U","LOW VOLUME",140,3.93,"Local Streets",-1,-1,"M5","F8","ac",1147.6,0,0,0,75,0,0,0,0,0,0,0,20,FALSE,FALSE,2,"5","seal",-1,-1,-1,-1,-1,TRUE,"Tauranga CC",8,"1994-04-29","1994-04-29","2023-06-12","2023-06-16","2023-06-16"
"LEITHFIELD RD_02000",1671,"LEITHFIELD RD",2000,2609,"All","609",50,"none",0,123.8,11,4,"2CHIP3","R",5.8,9,5,"Secondary Collector","T","NoData",0,2,"R","COLLECTOR",425,6,"Rural Connectors",786,185,"M3","F6","seal",3532,0,0,0,0,0,0,0.071530758,0,0,0,0,60,FALSE,TRUE,2,"unknown","seal",0,0,-1,-1,-1,TRUE,"Hurunui DC",12,"2016-11-26","1976-11-26","2022-11-27","2022-08-13","2023-11-27"
"ADAIR ROAD_780_id_6",6,"ADAIR ROAD",780,1050,"all","270",62.8372234,"none",0,87.85,11,3,"2CHIP","R",5.8,1,4,"Low Volume","T","NoData",0,2,"R","LOCAL",245,6.5,"NoData",-1,-1,"NoData","NoData","seal",1566,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,TRUE,2,"NoData","seal",-1,-1,-1,-1,-1,TRUE,"Timaru DC",12,"2013-08-31","1975-07-22","2021-06-15","2021-09-18","2021-09-18"
"NORBERT STREET_00167",197,"NORBERT STREET",167,290,"All","123",50,"none",0,180,8,2,"2CHIP4","R",7.1,3,3,"Access","T","NoData",0,2,"U","NoData",737,3,"Local Streets",528,132,"NoData","NoData","seal",871,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,TRUE,3,"NoData","seal",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",12,"2018-11-27","1996-02-08","2023-11-27","2023-11-27","2023-11-27"
"RIMU STREET (PLPT)_93_id_777",777,"RIMU STREET (PLPT)",93,236,"all","143",34.79842376,"EDGBRKRPR = 100 |",1,135.75,7,3,"2CHIP","R",6,5,2,"Low Volume","T","NoData",0,2,"U","LOCAL",152,5.7,"NoData",-1,-1,"NoData","NoData","seal",858,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,TRUE,2,"NoData","seal",0,1,-1,-1,-1,TRUE,"Timaru DC",12,"2017-03-09","1974-07-22","2021-06-22","2021-09-18","2021-09-18"
"VICTORY STREET_639_id_632",632,"VICTORY STREET",639,685,"All","46",6.668519033,"Construction_Joint = 81.3 | msd_lwp_remlife = 18.7 |",2,110.05,9,1,"RACK","R",12,3.95,4.85,"Secondary Collector","T","Unknown",0,2,"U","SECONDARY COLLECTOR",2100,4.12,"Local Streets",-1,-1,"M4","F6","seal",552,0,0,0,0,0,0,0,0,0,0,0,40,FALSE,FALSE,4,"4","seal",-1,-1,17.5,-1,1.71139441628206,FALSE,"Tauranga CC",12,"2011-04-07","1990-01-17","2023-06-08","2023-06-16","2023-08-20"
"NORTHWOOD BLVD 6 ANNABY DRV TO END_0_id_3455",3455,"NORTHWOOD BLVD 6 ANNABY DRV TO END",0,73,"all","73",42.75055956,"none",0,123.15,25,1,"AC","R",9.42111740574331,1,1,"Secondary Collector","T","NoData",0,2,"U","COLLECTOR",1716,2.3,"Local Streets",-1,-1,"M4","F6","ac",687.741570619262,0,0,0,2.73972602739726,0,0,0,0,0,0,0,40,TRUE,TRUE,3,"1B","ac",0,0,99.9,-1,0,TRUE,"Christchurch CC",8,"2002-10-14","2002-07-15","2023-10-07","2023-06-01","2010-08-20"
"MONTROSE RD_00026",1409,"MONTROSE RD",26,266,"All","240",50,"none",0,155.25,11,4,"2CHIP3","R",6.6,6,4,"Access","T","NoData",0,2,"R","LOCAL",50,10,"Rural Roads",450,150,"M5","F7","seal",1584,0,0,0,0,0,0,0,0,0,0,0,40,FALSE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Hurunui DC",12,"2019-11-27","1975-11-27","2022-11-27","2022-08-16","2023-11-27"
"MARINE DRIVE_1277_id_5155",5155,"MARINE DRIVE",1277,1361,"all","84",42.75055956,"none",0,122.4,11,2,"2CHIP","R",7.6,6.35,6,"Secondary Collector","T","NoData",0,2,"U","COLLECTOR",2000,4,"Local Streets",-1,-1,"M4","F6","seal",638.4,0,0,0,0,13.0952380952381,0,0.31328320802005,0,0,0,0,40,TRUE,TRUE,2,"unknown","seal",0,0,-1,-1,-1,TRUE,"Christchurch CC",12,"2007-08-09","1990-10-07","2023-10-07","2023-05-28","2010-08-20"
"WAITOHI-TEMUKA ROAD_6100_id_982",982,"WAITOHI-TEMUKA ROAD",6100,6600,"all","500",62.8372234,"none",0,60,10,2,"2CHIP","R",6.8,8,4,"Secondary Collector","T","NoData",0,2,"R","PRINCIPAL",1059,10.67,"Rural Connectors",799.61,252.3,"M3","F6","seal",3400,0,0,0,0,0,0,0.147058823529412,0,0,0,0,40,FALSE,TRUE,2,"unknown","seal",-1,-1,22.26,-1,2.79899151959661,TRUE,"Timaru DC",12,"2010-04-18","1965-07-18","2021-06-26","2022-07-26","2022-07-26"
"STATION ROAD_4629_id_893",893,"STATION ROAD",4629,4821,"all","192",62.8372234,"none",0,91.65,11,2,"2CHIP","2",6.1,12.9,4,"Access","T","NoData",0,2,"R","LOCAL",84,9.82,"Rural Roads",-1,-1,"M5","F7","seal",1171.2,0.215703192407248,0,0,0,0,0,0.862812769628991,0,0,0,0,35,FALSE,TRUE,1,"unknown","seal",-1,-1,73.15,-1,1.39102456399745,TRUE,"Timaru DC",12,"2012-04-14","2008-07-10","2021-07-14","2021-09-22","2021-09-22"
"UNION ST_0_id_2482",2482,"UNION ST",0,63,"all","63",79.63193236,"naasra = 100 |",1,198.7,25,1,"AC","R",8.3,6.95,2.95,"Secondary Collector","T","NoData",0,2,"U","LOCAL",3000,5,"Local Streets",-1,-1,"M5","F6","ac",522.9,0,0,25.3968253968254,98.4126984126984,1.58730158730159,0,0,0,0,0,0,40,TRUE,TRUE,2,"1B","ac",0,0,19.8,-1,-1,TRUE,"Christchurch CC",8,"2006-04-14","1980-07-03","2023-10-07","2023-06-01","2010-08-20"
"CORSAIR DR 3 SOUTH_456_id_3797",3797,"CORSAIR DR 3 SOUTH",456,716,"all","260",4.281687806,"naasra = 100 |",1,201.05,30,1,"AC","2",5,5,2.05,"Secondary Collector","T","NoData",0,2,"U","LOCAL",4595,5,"Local Streets",-1,-1,"M4","F6","ac",1300,0.0192307692307692,0,0.384615384615385,0,0,0,0,0,0,0,0,40,TRUE,TRUE,2,"1A","ac",0,0,23.08,-1,1.48949516115691,TRUE,"Christchurch CC",8,"2014-01-17","2008-12-15","2023-10-07","2023-06-01","2010-08-20"
"CARNARVON CRT_0_id_5274",5274,"CARNARVON CRT",0,65,"All","65",57.18404613,"none",0,114,9,3,"AC","R",9.2,4,3,"Low Volume","T","NoData",0,2,"U","LOW VOLUME",20,6,"Local Streets",-1,-1,"M4","F8","ac",598,0.04180602,0,3.076923077,15.38461538,0,0,0.334448161,0,0,0,0,20,FALSE,TRUE,1,"unknown","ac",0,0,-1,-1,-1,TRUE,"Invercargill CC",8,"2009-11-26","1960-07-25","2021-08-02","2022-08-02","2022-08-02"
"ELIZABETH AVENUE 07 EAST_213_id_512",512,"ELIZABETH AVENUE 07 EAST",213,475,"all","262",92.52873563,"naasra = 100 |",1,127,8,1,"2CHIP","R",13.5,4,7.1,"Access","T","NoData",0,2,"U","COLLECTOR",190,14,"Local Streets",-1,-1,"M5","F7","seal",3537,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,FALSE,2,"4","seal",0,0,-1,-1,-1,TRUE,"Ashburton DC",12,"2015-07-26","1956-07-07","2023-10-07","2023-06-01","2019-09-08"
"BROWN STREET_00082",305,"BROWN STREET",82,285,"All","203",50,"none",0,194,50,2,"AC","R",13.6,5,4,"Secondary Collector","T","NoData",0,2,"U","NoData",2009,3,"Activity Streets",536,136,"NoData","NoData","ac",2761,0,0,0.138,1.11,0,0,0,0,0,0,0,45,FALSE,TRUE,4,"NoData","ac",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",8,"2012-11-26","1961-11-26","2023-11-27","2023-11-27","2023-11-27"
"ST CLAIR PLACE_18_id_1283",1283,"ST CLAIR PLACE",18,116,"All","98",56.98805224,"Construction_Joint = 73.1 | Ravelling/Chip_Loss = 26.9 |",2,90.1,25,1,"AC","2",7.7,3,3.35,"Low Volume","T","Unknown",0,2,"U","LOW VOLUME",100,3.93,"Local Streets",-1,-1,"M5","F8","ac",754.6,0,0,0,5,0,0,0,0,0,0,0,20,FALSE,FALSE,2,"5","seal",-1,-1,-1,-1,-1,TRUE,"Tauranga CC",8,"2000-06-15","2000-06-11","2023-06-08","2023-06-12","2023-06-12"
"ASHTON ROAD_0_id_38",38,"ASHTON ROAD",0,993,"all","993",3.671775223,"Uneven Surface Sealed = 100 |",1,80.5,5,1,"1CHIP","2",6.3,9,5,"Low Volume","T","NoData",0,2,"R","LOCAL",25,13,"Rural Roads",-1,-1,"M5","F8","seal",6255.9,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,TRUE,1,"unknown","seal",0,0,46.7,-1,0.156605225866305,TRUE,"Ashburton DC",12,"2000-05-20","1956-07-07","2023-10-07","2022-05-14","2019-09-08"
"MCLEOD STREET_00000",255,"MCLEOD STREET",0,33,"All","33",50,"none",0,159,25,3,"SMA","R",7.7,2,2.6,"Primary Collector","T","NoData",0,2,"U","NoData",3000,6,"Urban Connectors",535,246,"NoData","NoData","ac",254,0,0,1.281,0,0.758,0,0,0,0,0,0,50,FALSE,TRUE,4,"NoData","ac",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",8,"2011-04-22","1963-11-27","2023-11-27","2023-11-27","2013-10-21"
"GLOUCESTER ROAD (EAST)_0_id_1197",1197,"GLOUCESTER ROAD (EAST)",0,136,"All","136",64.65684912,"Construction_Joint = 52.4 | Patching = 32.7 |",2,90.25,40,1,"AC","2",11.8,2.1,3,"Secondary Collector","T","Unknown",0,2,"U","SECONDARY COLLECTOR",2000,4.12,"Local Streets",-1,-1,"M4","F6","ac",1604.8,0,0,0,0,0,0,0,0,0,0,0,40,FALSE,FALSE,4,"4","seal",-1,-1,51,-1,1.11520858033031,TRUE,"Tauranga CC",8,"2021-03-16","2021-03-12","2023-06-01","2023-07-04","2023-07-04"
"FERGUSSON DRIVE_08770",89,"FERGUSSON DRIVE",8770,8774,"All","4",50,"none",0,48,50,2,"AC","R",15.8,3,3,"Arterial","T","NoData",0,2,"U","NoData",13308,5,"Urban Connectors",611,114,"NoData","NoData","ac",63,0,0,0,0,0,0,0,0,0,0,0,55,FALSE,TRUE,6,"NoData","ac",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",8,"2021-05-28","1951-11-27","2023-11-27","2023-11-27","2023-11-27"
"FORKS ROAD_4480_id_209",209,"FORKS ROAD",4480,4572,"all","92",47.6532567,"none",0,76.75,13,1,"2CHIP","R",6.7,6,3.2,"Secondary Collector","T","NoData",0,2,"R","COLLECTOR",270,24,"Rural Connectors",403,-1,"M3","F6","seal",616.4,0,0,0,0,0,0,0.298507463,0,0,0,0,40,FALSE,FALSE,2,"unknown","seal",0,0,-1,-1,-1,TRUE,"Ashburton DC",12,"2015-08-28","1956-07-07","2023-10-07","2023-05-25","2010-08-20"
"COCHRANES ROAD_2900_id_129",129,"COCHRANES ROAD",2900,3158,"all","258",47.6532567,"naasra = 100 |",1,73.65,10,1,"1CHIP","R",6.6,5.35,3,"Secondary Collector","T","NoData",0,2,"R","LOCAL",180,19,"Rural Roads",-1,-1,"M4","F6","seal",1702.8,0,0,28,0,0,0,0,322.6744,0,0,0,40,FALSE,FALSE,3,"unknown","seal",0,0,4.9,-1,-1,TRUE,"Ashburton DC",12,"2011-07-15","1956-07-07","2023-10-07","2023-05-28","2010-08-20"
"BANKS AVE_242_id_185",185,"BANKS AVE",242,291,"all","49",42.75055956,"naasra = 100 |",1,223.75,8,1,"2CHIP","R",8,2,2.25,"Secondary Collector","T","NoData",0,2,"U","LOCAL",4615,8.2,"Local Streets",-1,-1,"M5","F6","seal",392,0,0,0,0,0,0,0,0,0,0,0,40,TRUE,TRUE,1,"unknown","seal",0,0,22.44,-1,2.40626462525908,TRUE,"Christchurch CC",12,"2017-08-13","1941-06-30","2023-10-07","2023-05-28","2010-08-20"
"FOYLE ST EAST_0_id_1760",1760,"FOYLE ST EAST",0,158,"All","158",57.18404613,"none",0,132,8,4,"2CHIP","R",9.2,11,3,"Access","T","NoData",0,2,"U","ACCESS",455,6,"Local Streets",-1,-1,"M4","F7","seal",1453.6,0.017198679,0,1.898734177,2.53164557,0,0,0.275178866,0,0,0,0,35,FALSE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Invercargill CC",12,"2008-11-26","1961-01-09","2021-07-25","2022-07-15","2022-07-15"
"BROCKHALL LANE_0_id_361",361,"BROCKHALL LANE",0,180,"all","180",13.84398574,"naasra = 83.8 | POTFILL = 16.2 |",2,182.85,25,1,"AC","R",6.1,3.45,1.45,"Low Volume","T","NoData",0,2,"U","LOCAL",162,4,"Local Streets",-1,-1,"M5","F8","ac",1098,0,0,24.4444444444444,36.1111111111111,0,0,0,0,0,0,0,20,TRUE,TRUE,1,"1A","ac",0,0,45.38,-1,1.19268521326753,TRUE,"Christchurch CC",8,"1989-07-11","1989-07-03","2023-10-07","2023-06-01","2019-09-08"
"BENNETT PLACE_6_id_760",760,"BENNETT PLACE",6,9,"all","3",47.6532567,"none",0,123.15,80,2,"INBLK","1",10.1,7.3,3,"Low Volume","T","NoData",0,2,"U","LOCAL",110,2,"Local Streets",-1,-1,"M5","F8","block",30.3,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,FALSE,2,"unknown","block",0,0,-1,-1,-1,TRUE,"Ashburton DC",50,"2007-12-15","1956-07-07","2023-10-07","2023-06-01","2019-09-08"
"FOURTH AVENUE WEST LOOP (#97-#105)_5_id_1414",1414,"FOURTH AVENUE WEST LOOP (#97-#105)",5,55,"All","50",16.67129758,"none",0,80,25,1,"AC","R",5.8,5.25,5,"Access","T","Unknown",0,1,"U","ACCESS",220,3.73,"Local Streets",-1,-1,"M4","F7","ac",290,0,0,2.5,17.5,0,0,1.72413793103448,0,0,0,0,35,FALSE,FALSE,2,"4","seal",-1,-1,-1,-1,-1,TRUE,"Tauranga CC",8,"2006-05-24","1981-05-24","2023-05-28","2021-06-26","2021-06-26"
"MELROSE STREET_00000",191,"MELROSE STREET",0,179,"All","179",50,"none",0,93,8,2,"2CHIP4","R",10.5,10,5,"Access","T","NoData",0,2,"U","NoData",482,6,"Local Streets",714,152,"NoData","NoData","seal",1880,0,0,0,2.134,0,0,3.564,0,0,0,0,35,FALSE,TRUE,2,"NoData","seal",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",12,"2001-02-07","1962-11-27","2023-02-08","2023-11-27","2023-11-27"
"GRIFFITHS AVE_0_id_1016",1016,"GRIFFITHS AVE",0,257,"all","257",96.52656885,"naasra = 100 |",1,240.5,8,1,"2CHIP","1",7.3,4.25,3,"Access","T","NoData",0,2,"U","LOCAL",654,2,"Local Streets",-1,-1,"M5","F7","seal",1876.1,0,0,0,0,0,0,0,0,0,0,0,35,TRUE,TRUE,2,"unknown","seal",0,0,10,-1,-1,TRUE,"Christchurch CC",12,"2021-07-03","2021-06-22","2023-10-07","2023-06-01","2019-09-08"
"LESLIE HILLS RD_00454",1341,"LESLIE HILLS RD",454,625,"All","171",50,"none",0,164.7,4,2,"1CHIP6","R",5.9,16,6,"Secondary Collector","T","NoData",0,2,"R","COLLECTOR",150,18.1,"Rural Roads",687,229,"M5","F6","seal",1009,0,0,0,2.480625,0,0,0,0,0,0,0,60,FALSE,TRUE,2,"unknown","seal",0,0,-1,-1,-1,TRUE,"Hurunui DC",12,"2001-11-26","1969-11-26","2022-11-27","2022-08-16","2023-11-27"
"EVERSHAM ROAD (EAST)_5_id_162",162,"EVERSHAM ROAD (EAST)",5,132,"All","127",82.85634899,"Patching = 31.6 | Scabbing/Delamination = 23.6 | Pumping_Cracking = 13.2 | STAB - Deformation = 10 | lwpMeanRut = 7.4 |",5,240.2,8,1,"RACK","R",8.38399056285811,6,5.05,"Access","T","Unknown",0,2,"U","ACCESS",328,3.73,"Local Streets",-1,-1,"M4","F7","seal",1064.76680148298,0.0745468396361049,0,0,0,0,0,0,0,0,0,0,35,FALSE,FALSE,2,"4","seal",0,3,-1,-1,-1,TRUE,"Tauranga CC",12,"2008-02-04","1974-02-04","2021-07-07","2023-06-16","2023-06-16"
"CAMBRIDGE TERRACE_7_id_41",41,"CAMBRIDGE TERRACE",7,510,"All","503",15.69459173,"naasra = 100 |",1,131.45,5,1,"1CHIP","R",14,13,5,"Access","T","NoData",0,2,"U","LOCAL",287,4,"Local Streets",-1,-1,"M4","F8","seal",7042,0.00710025560920193,0,0.198807157057654,0.198807157057654,0,0.397614314115308,0.0142005112184039,0,0,0,0,35,FALSE,FALSE,2,"unknown","seal",0,0,-1,-1,-1,TRUE,"Masterton DC",12,"2006-09-26","2003-10-21","2022-03-27","2022-04-11","2022-04-11"
"SPRINGBURN BUSHSIDE ROAD_0_id_562",562,"SPRINGBURN BUSHSIDE ROAD",0,60,"all","60",47.6532567,"none",0,123.15,11,1,"2CHIP","R",5.5,7.3,3,"Low Volume","T","NoData",0,2,"R","LOCAL",60,23,"Rural Roads",-1,-1,"M5","F8","seal",330,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,FALSE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Ashburton DC",12,"2013-07-11","1956-07-07","2023-10-07","2023-06-01","2019-09-08"
"MILFORD-CLANDEBOYE ROAD_0_id_605",605,"MILFORD-CLANDEBOYE ROAD",0,25,"all","25",86.48075174,"msd_lwp_remlife = 100 |",1,163.75,8,4,"1CHIP","R",10.5,5.55,3.1,"Secondary Collector","T","NoData",0,2,"U","PRINCIPAL",710,7.93,"Rural Connectors",-1,-1,"M3","F6","seal",262.5,0,0,0,0,0,0,0,0,0,0,0,40,FALSE,TRUE,3,"unknown","seal",-1,-1,5.46,-1,3.49837000814996,TRUE,"Timaru DC",12,"2020-03-08","1972-08-27","2021-06-22","2022-07-26","2022-07-26"
"TUSCANY PLACE RAB_0_id_1262",1262,"TUSCANY PLACE RAB",0,53,"All","53",16.67129758,"none",0,80,25,1,"AC","2",5.5,2,8.1,"Low Volume","T","Unknown",0,1,"U","LOW VOLUME",80,3.93,"Local Streets",-1,-1,"M5","F8","ac",291.5,0,0,5,42.5,0,0,0.454545454545455,0,0,0,0,20,TRUE,FALSE,1,"5","seal",-1,-1,-1,-1,-1,TRUE,"Tauranga CC",8,"2000-05-02","2000-04-28","2023-06-16","2017-12-22","2017-12-22"
"SPUR ROAD_3_id_880",880,"SPUR ROAD",3,250,"all","247",30.82752349,"naasra = 100 |",1,91,11,3,"2CHIP","R",5.8,6,6,"Secondary Collector","T","NoData",0,2,"R","LOCAL",319,12.14,"NoData",942.89,316.06,"NoData","NoData","seal",1432.6,0,0,0,0,0,0,0,0,0,0,0,40,FALSE,TRUE,2,"NoData","seal",-1,-1,-1,-1,0.866705760870951,TRUE,"Timaru DC",12,"2015-09-11","1975-07-22","2021-06-26","2023-06-30","2023-06-30"
"SPAXTON STREET_10_id_560",560,"SPAXTON STREET",10,191,"all","181",47.6532567,"none",0,116.3,10,1,"1CHIP","R",10.5,4,7.1,"Access","T","NoData",0,2,"U","LOCAL",410,5,"Local Streets",-1,-1,"M4","F7","seal",1900.5,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,FALSE,2,"4","seal",0,0,-1,-1,-1,TRUE,"Ashburton DC",12,"1999-06-08","1956-07-07","2023-10-07","2023-06-01","2010-08-20"
